avgAnnCount,incidenceRate,studyPerCap,AvgHouseholdSize,PctNoHS18_24,PctHS18_24,PctUnemployed16_Over,PctBlack,PctAsian,PctOtherRace,BirthRate,TARGET_deathRate,binnedInc,Geography
62.0,416.8,181.862,2.56,8.8,23.4,10.4,1.862,1.776,4.592,4.898,165.7,BIN_2,WEST
24.0,369.7,0.0,2.3,28.9,22.6,4.5,1.189,0.081,0.297,5.029,188.6,BIN_1,WEST
24.0,322.4,0.0,2.19,31.3,51.8,8.3,9.245,0.746,1.544,12.479,176.2,BIN_1,WEST
1159.0,409.9,629.36,2.45,5.6,19.0,6.1,0.904,4.314,2.842,4.172,124.1,BIN_5,WEST
215.0,417.3,46.108,2.57,11.5,29.7,5.5,1.002,6.003,2.137,5.1,158.4,BIN_5,WEST
322.0,399.4,0.0,2.81,24.1,30.6,7.7,1.822,0.308,6.945,6.414,170.6,BIN_1,EAST
105.0,392.2,0.0,2.21,19.1,42.7,5.9,2.004,0.279,0.825,4.893,140.8,BIN_4,WEST
10.0,373.7,1093.494,2.63,22.4,23.6,9.3,0.3,1.548,0.3,5.3,124.5,BIN_4,WEST
50.0,416.9,0.0,2.13,7.0,53.2,5.4,1.313,0.635,1.106,3.601,139.4,BIN_5,WEST
33.0,326.6,0.0,2.78,21.2,38.1,9.7,0.097,0.17,4.34,7.341,138.1,BIN_1,WEST
17.0,307.3,0.0,2.46,22.8,34.4,14.0,0.0,0.782,2.094,7.517,116.0,BIN_1,WEST
22.0,389.1,0.0,3.78,17.3,31.6,27.0,5.26,0.378,5.855,10.311,110.7,BIN_1,WEST
31.0,439.8,0.0,2.15,36.8,21.3,14.0,3.137,0.0,0.163,5.852,160.8,BIN_4,WEST
178.0,396.2,0.0,2.41,20.0,45.0,11.7,0.96,0.688,1.526,8.005,163.5,BIN_3,WEST
7.0,234.0,0.0,2.64,12.3,14.0,4.6,0.0,0.0,0.107,2.105,122.2,BIN_3,WEST
406.0,482.4,36.824,2.65,20.7,34.3,8.3,21.219,0.516,0.679,5.8,193.8,BIN_4,EAST
984.0,424.0,843.706,2.76,14.9,28.8,4.1,1.08,4.063,1.126,4.965,128.4,BIN_5,WEST
138.0,347.1,93.275,2.94,20.6,32.4,4.4,0.66,1.048,7.471,4.86,80.8,BIN_5,WEST
102.0,410.8,0.0,2.82,18.2,32.9,6.7,0.528,0.838,0.302,3.311,148.3,BIN_5,WEST
288.0,454.3,0.0,2.21,33.0,38.5,9.2,5.236,0.686,2.094,5.417,166.2,BIN_2,WEST
183.0,379.6,51.64,2.72,29.1,33.1,6.9,0.873,0.738,7.099,4.502,126.4,BIN_5,WEST
22.0,400.2,0.0,2.14,23.8,24.3,4.9,0.517,0.143,2.926,3.787,129.8,BIN_5,WEST
47.0,310.5,0.0,2.69,25.9,38.6,5.7,1.409,1.894,3.241,1.31,123.2,BIN_5,WEST
52.0,454.7,0.0,2.08,23.5,34.0,15.0,0.677,0.185,3.614,3.912,151.5,BIN_1,WEST
8.0,373.8,0.0,2.45,19.4,11.6,2.0,0.82,0.068,0.0,3.096,200.9,BIN_2,WEST
40.0,389.8,128.899,2.35,25.2,33.0,5.9,4.185,0.313,2.13,13.233,161.0,BIN_3,WEST
23.0,357.5,0.0,2.38,17.5,29.3,5.7,0.068,0.652,9.766,4.06,152.5,BIN_3,WEST
233.0,415.5,749.707,2.38,9.2,23.4,5.2,0.38,0.716,2.373,5.223,129.3,BIN_5,WEST
1230.0,395.3,257.812,2.47,7.0,21.2,6.7,0.898,1.992,2.22,4.709,134.1,BIN_5,WEST
80.0,372.0,0.0,2.36,12.6,31.2,9.2,1.834,0.683,8.253,3.897,162.2,BIN_2,WEST
26.0,372.9,2159.439,2.24,19.5,47.4,6.3,11.154,0.091,0.913,5.208,147.4,BIN_2,WEST
105.0,400.5,0.0,2.61,11.2,33.1,9.0,1.446,2.13,0.958,2.714,150.7,BIN_3,WEST
724.0,414.8,188.536,2.43,16.5,27.9,8.7,0.747,0.61,2.09,7.265,153.9,BIN_4,WEST
615.0,472.9,0.0,2.56,19.8,32.2,9.0,15.443,0.654,0.698,4.288,201.0,BIN_2,EAST
55.0,403.9,0.0,2.6,21.5,52.9,5.9,0.488,0.854,1.677,6.832,164.1,BIN_5,WEST
148.0,435.9,0.0,2.44,36.0,32.4,9.5,0.37,0.249,1.533,4.02,147.9,BIN_3,WEST
208.0,382.1,73.267,2.4,29.0,40.7,10.2,0.647,0.439,3.192,3.819,151.4,BIN_3,WEST
126.0,408.0,0.0,2.67,27.0,41.8,6.2,2.609,0.413,3.23,5.341,162.0,BIN_3,WEST
100.0,400.0,0.0,2.42,20.3,28.2,10.7,0.334,0.942,3.554,4.347,150.9,BIN_1,WEST
20.0,307.1,0.0,2.31,17.3,37.6,6.7,0.0,0.83,0.0,2.293,106.1,BIN_5,WEST
74.0,402.1,0.0,2.2,16.9,41.4,5.6,0.0,0.964,0.148,4.068,137.9,BIN_5,WEST
26.0,414.3,0.0,2.52,22.7,37.8,5.3,0.16,0.824,0.686,10.872,136.0,BIN_3,WEST
64.0,318.5,0.0,2.28,24.1,20.0,7.7,1.527,1.441,1.137,5.171,59.7,BIN_5,WEST
113.0,497.3,0.0,2.79,6.7,25.2,5.2,3.32,0.786,0.997,3.228,160.0,BIN_5,EAST
387.0,413.9,84.985,2.3,12.9,32.2,6.7,1.296,1.626,0.834,3.459,153.9,BIN_4,EAST
715.0,415.4,18.6,2.36,4.6,10.7,7.2,2.713,5.266,0.828,2.49,164.4,BIN_5,EAST
64.0,572.8,0.0,2.62,19.8,22.7,3.0,9.426,1.137,1.914,4.179,146.9,BIN_5,EAST
92.0,408.2,0.0,2.08,20.6,38.1,12.2,0.275,0.36,0.123,2.961,177.0,BIN_1,CENTER
62.0,419.3,0.0,2.43,26.9,51.4,10.8,7.735,0.106,0.106,2.429,154.2,BIN_3,CENTER
484.0,387.2,8.724,2.67,17.5,41.0,6.1,1.519,0.747,0.936,5.294,166.7,BIN_4,CENTER
161.0,422.1,0.0,2.38,25.4,27.6,9.7,0.322,0.275,0.709,3.888,167.7,BIN_3,CENTER
114.0,467.3,65.527,2.36,18.2,50.2,12.0,0.486,0.259,0.35,5.93,202.3,BIN_1,CENTER
47.0,395.4,0.0,2.14,28.8,51.0,8.1,18.493,0.575,0.115,4.516,182.5,BIN_2,CENTER
223.0,312.7,0.0,2.56,18.6,41.4,7.9,0.487,0.477,0.933,6.144,155.7,BIN_5,CENTER
616.0,448.2,132.502,2.42,12.9,34.3,9.7,1.353,0.589,0.588,5.244,182.3,BIN_3,CENTER
125.0,472.8,0.0,2.37,17.9,38.9,8.4,0.333,0.27,0.229,4.022,179.0,BIN_4,CENTER
945.0,479.8,1189.891,2.46,17.6,33.2,9.4,15.025,1.848,1.866,5.36,179.0,BIN_3,CENTER
202.0,376.6,0.0,2.58,24.7,38.0,7.0,2.377,0.464,0.682,6.001,170.7,BIN_3,CENTER
691.0,428.1,461.605,2.48,14.2,35.3,10.0,10.937,1.908,0.476,4.992,187.7,BIN_3,CENTER
228.0,335.0,0.0,2.56,24.7,27.5,9.7,4.733,0.77,1.752,5.517,181.6,BIN_4,CENTER
177.0,483.4,0.0,2.39,11.2,40.9,7.8,0.325,0.482,0.436,4.386,167.7,BIN_3,CENTER
180.0,451.3,0.0,2.26,11.4,46.3,13.9,0.673,0.354,0.097,3.917,184.5,BIN_2,CENTER
120.0,441.8,0.0,2.36,18.4,43.0,5.7,0.538,0.395,1.555,3.698,169.7,BIN_4,CENTER
49.0,451.5,0.0,1.99,22.2,27.7,7.0,0.44,0.068,0.339,4.091,195.8,BIN_2,CENTER
416.0,446.1,236.521,2.49,8.2,33.8,5.5,0.829,0.689,1.972,4.732,164.0,BIN_5,CENTER
155.0,434.3,0.0,2.48,17.9,43.0,7.1,2.348,0.442,0.362,4.952,174.0,BIN_3,CENTER
781.0,470.4,100.928,2.62,12.0,40.2,9.7,7.381,1.393,1.275,4.702,188.1,BIN_4,CENTER
112.0,422.0,0.0,2.49,17.6,32.0,4.7,0.312,0.391,0.488,4.802,126.7,BIN_5,CENTER
571.0,457.2,676.75,2.41,5.3,26.7,5.4,1.389,4.464,0.651,4.937,160.0,BIN_4,CENTER
86.0,423.2,0.0,2.51,21.0,33.3,3.6,0.386,0.208,1.586,5.703,166.0,BIN_4,CENTER
132.0,448.8,1404.567,2.21,18.6,48.6,8.2,0.777,0.317,0.368,7.292,165.9,BIN_2,CENTER
196.0,498.7,0.0,2.22,13.1,41.6,6.1,0.52,0.431,0.29,3.41,184.4,BIN_4,CENTER
743.0,478.1,1037.772,2.48,12.2,38.7,5.7,0.703,5.46,0.178,5.823,153.9,BIN_4,CENTER
280.0,466.3,1858.918,2.2,12.1,34.6,7.5,0.371,0.547,0.543,4.527,182.8,BIN_3,CENTER
110.0,471.9,0.0,2.36,19.3,54.3,7.6,0.436,0.482,0.984,7.254,217.8,BIN_3,CENTER
19.0,478.4,0.0,3.48,24.9,63.9,14.8,0.427,2.449,0.157,10.89,228.8,BIN_1,CENTER
238.0,459.2,0.0,2.49,16.2,46.9,6.5,0.996,0.713,1.085,9.392,179.8,BIN_4,CENTER
233.0,483.9,988.38,2.4,15.0,44.5,5.5,0.245,0.443,0.699,5.631,184.3,BIN_4,CENTER
297.0,514.4,2755.363,2.33,11.0,45.1,6.3,0.738,0.628,0.266,4.641,185.3,BIN_4,CENTER
845.0,464.9,120.058,2.51,12.8,32.5,3.9,1.115,3.206,1.803,4.724,153.4,BIN_5,CENTER
522.0,484.1,330.108,2.5,14.3,28.5,4.5,1.365,2.091,0.312,4.881,161.9,BIN_5,CENTER
39.0,387.6,411.523,2.45,19.6,40.5,4.6,0.353,0.244,0.203,6.084,163.1,BIN_4,CENTER
108.0,278.5,24.456,2.51,5.8,18.6,3.6,0.485,1.108,0.429,4.11,149.8,BIN_5,CENTER
182.0,321.4,0.0,2.39,14.9,43.7,6.8,0.388,0.542,0.744,5.534,168.1,BIN_4,CENTER
308.0,414.5,894.785,2.41,4.4,23.9,7.2,0.616,2.702,0.507,4.146,155.1,BIN_4,CENTER
100.0,451.2,0.0,2.03,8.1,56.2,4.6,0.348,0.543,0.08,6.227,170.1,BIN_2,CENTER
1069.0,491.6,287.062,2.53,17.6,37.6,8.4,11.07,1.188,3.365,5.597,166.8,BIN_5,CENTER
105.0,420.9,0.0,2.29,11.3,37.5,4.8,0.727,0.383,0.947,7.106,168.7,BIN_3,CENTER
819.0,455.0,12.388,2.47,12.7,42.1,8.5,3.492,1.151,1.186,6.125,186.8,BIN_4,CENTER
102.0,484.9,708.015,2.27,22.6,42.0,5.9,0.982,0.376,0.362,4.4,195.2,BIN_2,CENTER
249.0,315.2,399.941,2.63,14.1,31.7,4.6,0.735,1.029,0.137,6.402,163.8,BIN_5,CENTER
316.0,420.9,0.0,2.45,17.2,37.1,5.5,0.535,0.672,0.613,4.993,176.8,BIN_4,CENTER
257.0,457.1,0.0,2.41,12.7,47.0,5.4,0.289,0.46,0.296,4.114,168.0,BIN_3,CENTER
659.0,481.7,597.046,2.4,13.7,37.0,5.8,1.427,5.077,1.116,5.013,166.9,BIN_5,CENTER
107.0,412.7,0.0,2.32,18.5,41.1,5.5,0.486,0.117,0.486,6.551,131.8,BIN_4,CENTER
162.0,452.0,0.0,2.45,17.0,38.2,3.6,0.466,0.551,4.226,4.873,161.1,BIN_4,CENTER
160.0,415.9,0.0,2.54,25.6,40.4,4.0,0.502,0.485,0.677,7.467,168.0,BIN_3,CENTER
218.0,572.8,187.03,1.99,14.9,28.3,8.0,0.398,0.515,0.356,4.693,177.0,BIN_2,CENTER
560.0,492.4,165.363,2.53,8.6,31.0,7.2,1.012,0.887,2.294,4.798,185.6,BIN_4,CENTER
116.0,472.2,0.0,2.16,13.6,51.1,6.6,0.535,0.541,0.299,5.453,209.5,BIN_2,CENTER
707.0,467.5,44.885,0.025,12.0,36.9,4.5,1.036,0.994,0.411,5.226,153.0,BIN_5,CENTER
2221.0,474.7,534.695,2.51,11.0,29.4,4.2,1.423,2.961,0.982,4.335,155.3,BIN_5,CENTER
333.0,472.2,0.0,2.35,14.7,47.1,5.7,0.441,0.447,0.627,5.973,189.4,BIN_4,CENTER
158.0,432.3,0.0,2.39,29.6,39.1,7.2,1.838,0.366,1.398,4.38,181.1,BIN_3,CENTER
891.0,483.9,176.943,2.33,7.4,28.2,4.7,2.041,2.426,0.767,4.929,172.9,BIN_4,CENTER
442.0,452.9,2178.798,2.3,12.2,39.4,6.6,0.532,1.992,0.615,4.99,156.6,BIN_4,CENTER
114.0,397.6,0.0,2.26,1.4,14.7,4.7,1.28,3.069,2.611,4.075,128.4,BIN_3,WEST
63.0,416.6,0.0,2.59,21.7,37.4,4.4,0.059,0.479,1.269,6.672,159.8,BIN_4,WEST
146.0,436.5,0.0,2.71,18.3,37.6,4.0,0.791,0.635,1.97,5.197,215.9,BIN_5,WEST
77.0,426.1,64.271,2.44,17.6,41.6,4.3,1.411,0.216,1.855,5.625,151.5,BIN_5,WEST
67.0,434.9,0.0,2.47,12.4,48.4,5.1,0.142,0.922,0.745,9.967,196.6,BIN_5,WEST
28.0,280.9,0.0,2.43,19.9,41.2,4.1,0.194,0.124,0.263,5.333,152.2,BIN_5,WEST
191.0,409.3,0.0,2.61,21.6,31.2,7.8,0.483,0.596,1.377,6.752,169.0,BIN_4,WEST
72.0,392.1,0.0,2.35,13.3,39.2,6.8,0.362,0.244,4.282,7.373,159.5,BIN_3,WEST
37.0,484.2,0.0,2.15,15.7,7.1,3.3,0.25,0.333,0.52,11.204,163.0,BIN_3,WEST
49.0,412.7,0.0,2.34,29.1,44.1,3.6,0.047,0.0,1.802,6.82,147.8,BIN_4,WEST
435.0,438.5,175.039,2.51,13.6,36.0,5.0,2.91,1.165,3.984,5.054,156.1,BIN_5,WEST
73.0,365.9,0.0,2.68,14.0,55.2,6.4,0.147,0.415,0.541,6.394,143.3,BIN_5,WEST
367.0,451.0,462.411,2.44,17.3,33.0,5.1,1.115,0.947,1.261,5.341,168.2,BIN_5,WEST
158.0,411.3,1402.764,2.38,12.4,29.1,3.8,0.814,0.6,1.287,5.701,152.0,BIN_5,WEST
54.0,416.9,0.0,2.3,7.1,52.4,2.4,0.034,0.434,2.331,9.709,141.5,BIN_4,WEST
173.0,458.1,1499.55,2.28,5.5,37.1,3.4,0.81,0.763,1.688,4.312,168.7,BIN_5,WEST
33.0,352.0,0.0,2.74,30.2,21.3,5.4,0.0,0.524,0.119,5.148,126.9,BIN_5,WEST
155.0,403.5,0.0,2.64,16.9,35.5,5.4,0.867,0.858,1.684,8.93,141.1,BIN_5,WEST
83.0,402.7,0.0,2.63,7.4,25.2,2.6,0.323,1.9,2.783,1.745,136.9,BIN_5,WEST
68.0,359.3,0.0,2.76,18.4,38.6,4.4,0.196,0.119,1.538,6.918,132.8,BIN_5,WEST
50.0,448.0,0.0,2.34,34.2,52.3,6.8,0.679,0.167,4.143,5.37,182.3,BIN_4,WEST
37.0,397.1,0.0,2.27,16.5,46.1,5.2,0.21,0.531,0.07,17.401,182.6,BIN_5,WEST
48.0,467.5,0.0,2.36,14.2,38.6,8.9,35.841,0.115,0.0,7.715,157.0,BIN_1,EAST
98.0,415.7,0.0,3.02,18.3,46.7,9.0,7.929,0.684,0.896,3.008,210.5,BIN_3,EAST
51.0,355.4,0.0,2.59,20.9,39.9,12.6,25.812,0.0,0.375,6.248,171.2,BIN_2,EAST
239.0,443.1,43.085,2.43,17.9,29.9,10.1,9.144,0.962,1.344,4.851,179.8,BIN_3,EAST
1189.0,502.3,551.688,2.68,17.3,25.0,10.3,70.308,0.821,0.708,5.533,175.5,BIN_2,EAST
110.0,554.1,0.0,2.82,13.8,40.0,19.2,82.559,0.384,0.0,5.501,239.7,BIN_1,EAST
55.0,560.9,0.0,2.91,24.6,34.4,26.8,75.401,0.111,0.746,9.135,220.9,BIN_1,EAST
7.0,448.4,0.0,2.33,38.8,36.5,11.6,65.143,0.0,0.542,5.233,257.8,BIN_1,EAST
136.0,487.2,0.0,2.54,8.0,35.3,9.3,6.529,0.217,0.571,5.256,193.2,BIN_2,EAST
728.0,486.8,141.418,2.78,18.4,30.1,9.1,21.826,2.262,1.314,5.06,193.7,BIN_3,EAST
102.0,468.1,0.0,2.4,18.7,41.5,7.9,52.96,0.006,0.145,4.698,194.1,BIN_1,EAST
42.0,491.8,0.0,2.81,15.9,34.5,15.9,85.948,0.119,0.0,4.61,199.1,BIN_1,EAST
75.0,464.5,0.0,2.35,24.4,41.4,12.9,61.234,0.0,0.142,7.062,216.1,BIN_1,EAST
346.0,446.7,0.0,2.71,18.3,30.2,7.4,28.87,0.555,0.444,8.135,178.6,BIN_1,EAST
55.0,432.0,0.0,2.53,31.6,21.9,10.1,59.015,0.108,0.0,8.165,171.0,BIN_1,EAST
180.0,441.6,112.88,2.65,4.3,16.1,8.4,24.022,1.933,0.571,4.979,168.3,BIN_2,EAST
232.0,444.2,16.497,2.68,12.7,22.4,8.5,20.083,1.399,1.021,5.381,163.5,BIN_4,EAST
397.0,438.8,0.0,2.56,17.9,34.9,9.6,42.455,0.846,0.711,5.34,161.9,BIN_2,EAST
82.0,527.4,0.0,2.63,20.6,43.2,10.8,32.306,0.064,0.159,5.11,211.9,BIN_2,EAST
118.0,475.7,0.0,2.67,28.3,38.8,10.5,41.36,0.216,0.078,4.0,236.0,BIN_1,EAST
459.0,517.1,246.19,2.6,19.5,28.9,7.8,27.967,0.677,0.84,4.985,249.7,BIN_3,EAST
165.0,511.5,0.0,2.76,17.1,33.6,16.3,72.179,0.812,0.965,4.749,234.6,BIN_1,EAST
194.0,478.1,86.583,2.62,16.0,38.9,7.5,30.795,0.575,0.046,2.203,212.5,BIN_1,EAST
430.0,460.5,19.33,2.65,15.4,22.5,5.4,38.238,2.318,1.872,4.789,292.5,BIN_5,EAST
146.0,462.7,0.0,2.58,27.6,30.5,10.4,32.295,0.011,0.578,7.311,205.5,BIN_1,EAST
184.0,438.7,27.843,2.63,14.4,33.7,8.4,47.599,0.088,2.078,3.738,213.6,BIN_2,EAST
227.0,501.0,0.0,2.57,21.7,29.1,10.9,30.466,0.094,0.053,5.236,174.3,BIN_1,EAST
67.0,473.8,0.0,0.024,26.9,45.3,8.5,45.04,0.182,0.0,7.05,194.5,BIN_1,EAST
137.0,419.5,0.0,2.71,24.8,20.5,9.8,22.37,0.477,0.088,8.26,181.3,BIN_2,EAST
116.0,457.9,0.0,2.61,17.9,30.0,10.6,30.356,0.254,0.189,4.477,185.3,BIN_1,EAST
54.0,423.5,0.0,2.69,21.2,33.6,19.0,71.938,0.0,0.144,4.965,204.2,BIN_1,EAST
160.0,425.4,100.402,2.51,3.9,10.3,13.3,37.117,3.001,0.491,3.39,147.8,BIN_1,EAST
178.0,478.6,0.0,2.81,24.7,40.4,10.3,50.176,0.047,0.122,6.394,224.4,BIN_1,EAST
326.0,495.5,0.0,2.61,14.0,32.2,12.1,13.557,0.143,0.71,4.728,208.6,BIN_2,EAST
69.0,492.4,0.0,2.75,31.0,28.0,12.9,21.318,0.074,0.139,4.821,202.6,BIN_1,EAST
235.0,506.1,0.0,2.65,26.7,32.6,9.5,52.472,0.427,0.551,5.009,215.8,BIN_1,EAST
150.0,468.2,0.0,2.87,14.9,30.8,6.6,15.175,0.344,3.631,5.189,180.8,BIN_2,EAST
129.0,428.8,0.0,2.5,20.4,33.0,10.2,14.196,0.209,0.658,4.867,203.2,BIN_1,EAST
40.0,432.5,0.0,2.49,10.7,36.6,25.3,70.249,0.0,0.296,6.154,254.5,BIN_1,EAST
697.0,483.7,6.71,2.62,15.2,26.8,5.4,19.689,1.224,0.673,4.718,157.3,BIN_5,EAST
158.0,535.9,0.0,2.85,22.9,32.8,13.1,37.331,0.862,0.944,5.87,211.0,BIN_1,EAST
33.0,543.8,0.0,2.64,31.2,30.8,22.1,71.55,0.354,0.166,7.021,215.1,BIN_1,EAST
146.0,461.8,0.0,2.77,22.7,35.8,10.9,35.699,0.018,0.255,5.577,183.7,BIN_1,EAST
75.0,376.2,0.0,2.65,24.9,39.1,4.8,24.765,0.068,0.012,5.358,200.5,BIN_2,EAST
93.0,506.8,0.0,3.0,13.2,34.6,9.7,19.19,0.15,0.022,6.423,214.2,BIN_2,EAST
126.0,463.6,0.0,2.81,23.3,29.5,20.1,73.039,0.383,0.247,6.249,230.1,BIN_1,EAST
70.0,447.4,0.0,2.4,36.6,44.3,19.0,45.13,1.484,10.335,2.225,235.0,BIN_1,EAST
141.0,474.6,0.0,2.67,19.8,30.6,10.0,30.783,0.362,0.465,5.504,215.5,BIN_2,EAST
106.0,415.1,0.0,0.026,12.6,38.5,12.2,16.002,0.245,0.313,5.684,175.7,BIN_1,EAST
116.0,445.6,0.0,2.52,17.9,39.4,10.5,2.6,0.164,1.428,3.299,184.0,BIN_1,EAST
49.0,523.3,0.0,2.6,17.8,31.7,12.4,75.537,0.744,1.604,6.145,236.9,BIN_1,EAST
77.0,402.1,0.0,2.58,9.8,29.0,11.1,45.186,0.26,0.574,4.466,202.5,BIN_1,EAST
250.0,469.1,0.0,2.58,21.9,35.5,8.0,47.949,0.818,0.618,3.589,192.1,BIN_2,EAST
269.0,496.1,41.554,2.69,28.3,33.8,21.7,71.163,0.713,0.244,5.865,241.1,BIN_1,EAST
101.0,431.7,0.0,2.67,23.0,29.9,9.4,38.976,0.35,0.389,8.772,209.4,BIN_1,EAST
69.0,549.9,0.0,2.45,9.1,25.8,11.2,19.642,0.18,0.19,6.736,214.5,BIN_1,EAST
49.0,437.7,0.0,2.6,28.5,40.8,9.7,70.658,0.0,0.471,2.79,219.7,BIN_1,EAST
114.0,474.4,0.0,2.38,33.8,33.9,12.3,47.703,0.187,0.278,5.113,181.7,BIN_1,EAST
90.0,561.9,0.0,2.39,9.7,44.8,5.7,39.649,0.17,0.081,5.54,235.8,BIN_1,EAST
139.0,493.2,0.0,2.82,26.3,40.2,19.8,57.519,0.437,2.429,5.056,207.4,BIN_1,EAST
105.0,420.1,0.0,2.36,4.5,12.9,7.9,2.066,2.387,0.192,3.767,162.6,BIN_1,CENTER
74.0,344.4,0.0,2.51,21.1,34.9,5.0,1.327,0.219,0.196,7.557,156.0,BIN_5,CENTER
150.0,482.6,76.64,2.58,25.4,47.2,8.8,6.566,0.14,0.683,5.294,196.1,BIN_2,CENTER
198.0,419.6,0.0,2.67,23.0,41.3,11.4,0.176,1.478,3.205,6.005,172.8,BIN_2,CENTER
61.0,382.1,0.0,2.41,22.3,38.1,6.5,0.271,1.151,1.143,5.542,172.5,BIN_2,CENTER
100.0,454.5,0.0,2.44,11.9,37.8,6.6,0.511,0.048,1.142,4.212,211.1,BIN_2,CENTER
164.0,500.6,0.0,2.28,24.1,29.7,10.2,0.435,0.117,0.164,2.364,209.6,BIN_1,CENTER
74.0,468.7,0.0,2.56,16.7,41.2,4.0,0.243,0.68,0.0,7.021,190.4,BIN_2,CENTER
639.0,459.7,200.03,2.41,3.9,13.2,5.0,8.445,4.05,0.778,5.073,166.2,BIN_4,CENTER
465.0,469.6,763.187,2.58,18.3,37.5,7.5,5.225,0.868,1.035,6.216,189.9,BIN_3,CENTER
254.0,460.1,0.0,2.51,16.1,31.5,9.4,5.56,0.577,0.363,5.076,220.7,BIN_1,CENTER
62.0,508.2,0.0,2.39,33.0,37.0,5.2,0.76,0.253,0.308,7.369,199.3,BIN_3,CENTER
228.0,477.4,0.0,2.52,11.5,26.0,5.1,3.675,0.866,0.539,4.533,180.1,BIN_4,CENTER
279.0,399.4,22.606,2.6,17.7,39.4,9.1,0.508,0.703,0.706,5.736,152.7,BIN_3,CENTER
360.0,422.7,1374.535,2.49,9.0,20.9,6.3,7.646,1.313,0.455,4.895,170.3,BIN_3,CENTER
59.0,460.8,0.0,2.48,16.9,32.3,8.9,1.22,0.088,0.594,9.99,197.3,BIN_2,CENTER
39.0,492.8,0.0,2.54,13.9,49.1,9.7,0.064,0.0,0.255,2.63,255.8,BIN_1,CENTER
473.0,430.1,9.842,2.63,18.2,32.1,6.7,3.635,0.726,0.621,4.561,182.5,BIN_5,CENTER
82.0,400.7,0.0,2.33,19.1,32.8,10.5,0.086,0.079,0.036,6.495,172.7,BIN_1,CENTER
52.0,444.2,0.0,2.52,16.1,44.5,3.8,2.275,0.118,0.013,2.963,166.7,BIN_3,CENTER
337.0,417.7,0.0,2.69,12.7,35.4,6.4,0.586,0.565,0.426,5.849,146.6,BIN_4,CENTER
47.0,506.4,0.0,2.42,12.1,30.7,4.5,0.26,0.058,0.0,7.955,228.4,BIN_3,CENTER
1089.0,492.0,411.65,2.6,13.3,38.1,6.1,5.401,2.144,1.444,4.935,176.4,BIN_5,CENTER
115.0,459.5,0.0,2.48,11.7,44.6,5.8,1.751,0.62,0.415,6.864,196.5,BIN_4,CENTER
376.0,458.6,808.133,2.44,18.7,29.9,4.9,11.622,1.137,1.75,6.328,168.6,BIN_4,CENTER
100.0,481.5,0.0,2.47,28.1,38.2,5.7,6.082,0.318,0.801,4.315,179.9,BIN_2,CENTER
150.0,488.0,0.0,2.61,30.1,38.1,12.7,0.219,0.073,0.016,7.466,206.8,BIN_1,CENTER
45.0,383.9,0.0,2.34,15.0,31.8,7.9,0.486,0.144,0.381,3.627,194.1,BIN_1,CENTER
95.0,435.4,0.0,2.62,23.6,42.6,13.2,0.078,0.078,0.688,9.043,179.1,BIN_1,CENTER
47.0,433.7,0.0,2.65,42.1,28.5,5.7,0.894,0.06,0.133,7.484,206.3,BIN_2,CENTER
47.0,319.3,0.0,2.48,20.1,49.7,6.8,9.725,0.235,0.43,2.755,123.4,BIN_2,CENTER
90.0,424.4,0.0,2.6,34.1,31.4,9.2,0.397,0.615,0.07,6.869,200.1,BIN_1,CENTER
64.0,317.9,0.0,2.54,20.6,45.8,9.0,0.059,0.022,0.651,6.129,166.5,BIN_1,CENTER
168.0,424.9,0.0,2.44,28.4,38.8,8.1,9.762,0.415,1.873,6.176,230.0,BIN_1,CENTER
550.0,475.2,439.342,2.53,16.1,33.6,7.2,1.034,0.498,0.618,5.594,180.0,BIN_4,CENTER
1962.668,453.549,0.0,2.25,8.7,29.1,1.9,0.987,0.548,0.146,8.952,136.2,BIN_4,CENTER
1962.668,453.549,0.0,2.12,19.2,21.9,2.4,3.085,1.196,0.0,10.811,134.0,BIN_3,CENTER
1962.668,453.549,0.0,2.86,37.8,33.0,7.3,0.013,0.0,22.147,5.375,197.8,BIN_5,CENTER
1962.668,453.549,0.0,2.78,33.5,25.6,2.9,0.0,0.132,1.072,6.199,150.7,BIN_5,CENTER
1962.668,453.549,0.0,2.23,8.6,39.1,3.5,0.156,0.047,0.86,5.458,155.4,BIN_2,CENTER
1962.668,453.549,0.0,2.59,25.1,38.7,2.3,2.088,0.0,7.734,6.606,164.2,BIN_3,CENTER
1962.668,453.549,171.91,2.34,17.1,44.7,3.7,0.154,0.051,0.58,7.601,194.7,BIN_4,CENTER
1962.668,453.549,1881.789,2.47,13.0,23.7,4.4,1.636,0.68,1.806,5.859,162.2,BIN_5,CENTER
1962.668,453.549,0.0,2.93,38.0,36.7,3.9,0.0,0.944,10.121,5.965,122.6,BIN_5,CENTER
1962.668,453.549,0.0,2.36,24.5,34.3,2.5,0.0,2.372,0.0,9.394,127.6,BIN_4,CENTER
1962.668,453.549,0.0,2.51,23.4,30.5,4.4,0.672,0.485,0.045,5.897,178.7,BIN_4,CENTER
1962.668,453.549,0.0,2.47,16.0,37.6,6.9,0.476,0.021,0.132,5.156,173.0,BIN_5,CENTER
1962.668,453.549,0.0,2.1,6.3,24.6,2.5,0.066,0.592,0.494,6.681,165.8,BIN_3,CENTER
1962.668,453.549,0.0,2.81,30.0,16.6,1.8,0.86,0.278,10.956,5.231,209.6,BIN_4,CENTER
